Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes,,,,,,,,,,,,,,,,,,
2023,Jul,11,Compost,C-Yardwaste,"9,820","$1,076.43 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,20,Compost,C-Yardwaste,"9,760","$1,074.87 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,26,Compost,C-Yardwaste,"8,300","$1,036.95 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,6,Landfill,L-Landfill,"11,240","$1,554.19 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,13,Landfill,L-Landfill,"12,080","$1,579.31 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,20,Landfill,L-Landfill,"4,980","$1,366.95 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,27,Landfill,L-Landfill,"10,980","$1,546.41 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,6,Recycle,R-Mixed recycling,"6,260","$2,386.66 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,13,Recycle,R-Mixed recycling,"8,040","$2,603.51 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,20,Recycle,R-Mixed recycling,"14,860","$3,434.39 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Jul,27,Recycle,R-Mixed recycling,"9,600","$2,793.57 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Aug,,Compost,C-Foodscraps,"72,000","$3,115.62 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Aug,,Compost,C-Organics,"48,600","$6,515.16 ",GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Aug,,Recycle,R-Mixed recycling,262,$162.08 ,GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Aug,,Landfill,L-Landfill,"1,656",$899.28 ,GT,8/18/23,,,,,,,,,,,,,,,,,,,
2023,Sep,6,Compost,C-Yardwaste,"11,180","$1,111.74 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,11,Compost,C-Yardwaste,"8,660","$1,046.30 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,13,Compost,C-Yardwaste,"8,020","$1,029.68 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,19,Compost,C-Yardwaste,"6,280",$984.49 ,RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,27,Compost,C-Yardwaste,"6,880","$1,000.07 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,7,Landfill,L-Landfill,"10,840","$1,542.22 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,11,Landfill,L-Landfill,"8,400","$1,469.24 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,14,Landfill,L-Landfill,"10,800","$1,541.03 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,16,Landfill,L-Landfill,"11,680","$1,567.35 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,18,Landfill,L-Landfill,"10,800","$1,541.03 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,21,Landfill,L-Landfill,"11,120","$1,550.60 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,25,Landfill,L-Landfill,"16,080","$1,698.95 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,28,Landfill,L-Landfill,"16,680","$1,716.90 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,7,Recycle,R-Mixed recycling,"6,880","$2,462.19 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,11,Recycle,R-Mixed recycling,"4,040","$2,116.19 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,14,Recycle,R-Mixed recycling,"10,340","$2,883.72 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,16,Recycle,R-Mixed recycling,"11,360","$3,007.99 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,18,Recycle,R-Mixed recycling,"13,600","$3,280.89 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,21,Recycle,R-Mixed recycling,"7,880","$2,584.02 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,25,Recycle,R-Mixed recycling,"10,440","$2,895.91 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Sep,28,Recycle,R-Mixed recycling,"9,120","$2,735.09 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Oct,31,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Oct,31,Compost,C-Organics,"48,600","$6,515.16 ",RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Oct,31,Recycle,R-Mixed recycling,262,$162.08 ,RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Oct,31,Landfill,L-Landfill,"1,656",$899.28 ,RG,11/13/23,,,,,,,,,,,,,,,,,,,
2023,Nov,2,Compost,C-Yardwaste,"9,480","$1,067.60 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,10,Compost,C-Yardwaste,"13,800","$1,179.79 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,16,Compost,C-Yardwaste,"6,580",$992.28 ,RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,27,Compost,C-Yardwaste,"8,040","$1,030.20 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,29,Compost,C-Yardwaste,"6,380",$987.09 ,RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,2,Landfill,L-Landfill,"16,140","$1,700.75 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,6,Landfill,L-Landfill,"14,560","$1,653.49 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,9,Landfill,L-Landfill,"16,460","$1,710.32 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,13,Landfill,L-Landfill,"15,080","$1,669.04 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,16,Landfill,L-Landfill,"16,360","$1,707.33 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,20,Landfill,L-Landfill,"16,660","$1,716.30 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,27,Landfill,L-Landfill,"12,000","$1,576.92 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,30,Landfill,L-Landfill,"11,580","$1,564.36 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,2,Recycle,R-Mixed recycling,"9,020","$2,722.91 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,6,Recycle,R-Mixed recycling,"7,400","$2,525.54 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,9,Recycle,R-Mixed recycling,"7,700","$2,562.09 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,13,Recycle,R-Mixed recycling,"8,160","$2,618.13 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,16,Recycle,R-Mixed recycling,"7,680","$2,559.65 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,20,Recycle,R-Mixed recycling,"8,920","$2,710.72 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Nov,27,Recycle,R-Mixed recycling,"5,280","$2,267.26 ",RG,1/10/0204,,,,,,,,,,,,,,,,,,,
2023,Nov,30,Recycle,R-Mixed recycling,"5,760","$2,325.74 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Dec,31,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Dec,31,Compost,C-Organics,"48,600","$6,515.16 ",RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Dec,31,Recycle,R-Mixed recycling,262,$162.08 ,RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Dec,31,Landfill,L-Landfill,"1,656",$899.28 ,RG,1/10/24,,,,,,,,,,,,,,,,,,,
2023,Dec,5,Compost,C-Yardwaste,"10,580","$1,096.16 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,7,Compost,C-Yardwaste,"8,880","$1,052.01 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,12,Compost,C-Yardwaste,"8,780","$1,049.42 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,19,Compost,C-Yardwaste,"13,360","$1,168.36 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,20,Compost,C-Yardwaste,"6,760",$996.96 ,RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,4,Landfill,L-Landfill,"13,640","$1,625.97 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,7,Landfill,L-Landfill,"15,200","$1,672.63 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,11,Landfill,L-Landfill,"14,880","$1,663.06 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,14,Landfill,L-Landfill,"15,620","$1,685.19 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,21,Landfill,L-Landfill,"11,180","$1,552.39 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,4,Recycle,R-Mixed recycling,"8,100","$2,610.82 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,7,Recycle,R-Mixed recycling,"8,080","$2,608.39 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,11,Recycle,R-Mixed recycling,"9,220","$2,747.27 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,14,Recycle,R-Mixed recycling,"6,120","$2,369.60 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Dec,21,Recycle,R-Mixed recycling,"5,840","$2,335.49 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2023,Nov,17,Recycle,R-Cardboard,"18,526",($84.00),LK,7/15/24,,,,,,,,,,,,,,,,,,,
2024,Jan,31,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2024,Jan,31,Compost,C-Organics,"48,600","$6,515.16 ",RG,1/31/24,,,,,,,,,,,,,,,,,,,
2024,Jan,31,Recycle,R-Mixed recycling,262,$162.08 ,RG,1/31/24,,,,,,,,,,,,,,,,,,,
2024,Jan,31,Landfill,L-Landfill,"1,656",$899.28 ,RG,1/31/24,,,,,,,,,,,,,,,,,,,
2024,Jan,5,Compost,C-Yardwaste,"13,500","$1,172.00 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,9,Compost,C-Yardwaste,"11,080","$1,109.15 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,16,Compost,C-Yardwaste,"11,960","$1,132.00 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,19,Compost,C-Yardwaste,"10,240","$1,087.33 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,23,Compost,C-Yardwaste,"8,860","$1,051.49 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,26,Compost,C-Yardwaste,"9,280","$1,062.40 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,8,Landfill,L-Landfill,"12,480","$1,591.28 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,11,Landfill,L-Landfill,"14,060","$1,638.53 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,15,Landfill,L-Landfill,"14,840","$1,661.86 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,18,Landfill,L-Landfill,"14,480","$1,651.10 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,22,Landfill,L-Landfill,"14,140","$1,640.93 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,25,Landfill,L-Landfill,"17,620","$1,745.01 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,29,Landfill,L-Landfill,"15,740","$1,688.78 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,8,Recycle,R-Mixed recycling,"9,260","$2,752.15 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,11,Recycle,R-Mixed recycling,"9,020","$2,722.91 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,15,Recycle,R-Mixed recycling,"7,900","$2,586.46 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,18,Recycle,R-Mixed recycling,"7,600","$2,549.91 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,22,Recycle,R-Mixed recycling,"6,920","$2,467.06 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,25,Recycle,R-Mixed recycling,"9,780","$2,815.50 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jan,29,Recycle,R-Mixed recycling,"7,460","$2,532.85 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Feb,29,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Feb,29,Compost,C-Organics,"48,600","$6,515.16 ",RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Feb,29,Recycle,R-Mixed recycling,262,$162.08 ,RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Feb,29,Landfill,L-Landfill,"1,656",$899.28 ,RG,2/16/24,,,,,,,,,,,,,,,,,,,
2024,Jun,20,Recycle,R-Cardboard,"19,760",($451.60),LK,7/15/24,,,,,,,,,,,,,,,,,,,
2024,Feb,6,Compost,C-Yardwaste,"7,460","$1,259.25 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,7,Compost,C-Yardwaste,"11,100","$1,109.67 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,8,Compost,C-Yardwaste,"8,060","$1,030.72 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,13,Compost,C-Yardwaste,"9,820","$1,076.43 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,15,Compost,C-Yardwaste,"10,340","$1,089.93 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,21,Compost,C-Yardwaste,"8,880","$1,052.01 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,1,Landfill,L-Landfill,"16,900","$1,723.48 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,5,Landfill,L-Landfill,"16,440","$1,709.72 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,8,Landfill,L-Landfill,"19,120","$1,789.88 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,12,Landfill,L-Landfill,"15,080","$1,669.04 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,15,Landfill,L-Landfill,"16,280","$1,704.93 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,19,Landfill,L-Landfill,"16,220","$1,703.14 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,23,Landfill,L-Landfill,"19,780","$1,809.62 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,26,Landfill,L-Landfill,"13,360","$1,617.60 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,29,Landfill,L-Landfill,"17,280","$1,734.84 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,1,Recycle,R-Mixed recycling,"7,720","$2,564.53 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,5,Recycle,R-Mixed recycling,"7,600","$2,549.91 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,8,Recycle,R-Mixed recycling,"9,040","$2,725.34 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,12,Recycle,R-Mixed recycling,"7,880","$2,584.02 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,15,Recycle,R-Mixed recycling,"8,160","$2,618.13 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,19,Recycle,R-Mixed recycling,"7,820","$2,576.71 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,23,Recycle,R-Mixed recycling,"9,800","$2,817.93 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,26,Recycle,R-Mixed recycling,"5,800","$2,330.61 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Feb,29,Recycle,R-Mixed recycling,"9,900","$2,830.12 ",RG,11/4/24,,,,,,,,,,,,,,,,,,,
2024,Mar,6,Compost,C-Yardwaste,"2,000",$873.34 ,RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,6,Compost,C-Yardwaste,"10,560","$1,095.64 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,7,Compost,C-Yardwaste,"8,080","$1,031.24 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,13,Compost,C-Yardwaste,"11,020","$1,107.59 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,22,Compost,C-Yardwaste,"11,340","$1,115.90 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,26,Compost,C-Yardwaste,"5,000",$951.25 ,RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,4,Landfill,L-Landfill,"16,980","$1,725.87 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,7,Landfill,L-Landfill,"12,940","$1,605.04 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,7,Landfill,L-Landfill,"11,420","$1,559.57 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,11,Landfill,L-Landfill,"16,020","$1,697.16 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,14,Landfill,L-Landfill,"17,740","$1,748.60 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,18,Landfill,L-Landfill,"15,160","$1,671.44 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,21,Landfill,L-Landfill,"19,540","$1,802.44 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,25,Landfill,L-Landfill,"18,340","$1,766.55 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,27,Landfill,L-Landfill,"6,180","$1,402.84 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,28,Landfill,L-Landfill,"9,860","$1,512.91 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,4,Recycle,R-Mixed recycling,"7,740","$2,566.96 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,11,Recycle,R-Mixed recycling,"7,540","$2,542.60 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,14,Recycle,R-Mixed recycling,"7,740","$2,566.96 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,18,Recycle,R-Mixed recycling,"7,300","$2,513.36 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,21,Recycle,R-Mixed recycling,"7,420","$2,527.98 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,25,Recycle,R-Mixed recycling,"6,280","$2,389.09 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,28,Recycle,R-Mixed recycling,"4,160","$2,130.81 ",RG,11/5/24,,,,,,,,,,,,,,,,,,,
2024,Mar,31,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Mar,31,Compost,C-Organics,"48,600","$6,515.16 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Mar,31,Recycle,R-Mixed recycling,262,$162.08 ,RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Mar,31,Landfill,L-Landfill,"1,656",$899.28 ,RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,1,Compost,C-Yardwaste,"7,840","$1,025.00 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,10,Compost,C-Yardwaste,"12,880","$1,155.89 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,18,Compost,C-Yardwaste,"11,260","$1,113.82 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,1,Landfill,L-Landfill,"5,960","$1,396.26 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,4,Landfill,L-Landfill,"12,260","$1,584.70 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,8,Landfill,L-Landfill,"15,100","$1,669.64 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,11,Landfill,L-Landfill,"15,380","$1,678.02 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,15,Landfill,L-Landfill,"17,900","$1,753.39 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,18,Landfill,L-Landfill,"15,240","$1,673.83 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,22,Landfill,L-Landfill,"15,980","$1,695.96 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,25,Landfill,L-Landfill,"16,380","$1,707.93 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,29,Landfill,L-Landfill,"16,960","$1,725.27 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,1,Recycle,R-Mixed recycling,"2,300","$1,904.21 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,4,Recycle,R-Mixed recycling,"6,620","$2,430.51 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,8,Recycle,R-Mixed recycling,"6,300","$2,391.53 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,11,Recycle,R-Mixed recycling,"8,520","$2,661.99 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,15,Recycle,R-Mixed recycling,"7,560","$2,545.03 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,18,Recycle,R-Mixed recycling,"8,000","$2,598.64 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,22,Recycle,R-Mixed recycling,"7,580","$2,547.47 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,25,Recycle,R-Mixed recycling,"7,700","$2,562.09 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,29,Recycle,R-Mixed recycling,"7,040","$2,481.68 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,30,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,30,Compost,C-Organics,"48,600","$6,515.16 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,30,Recycle,R-Mixed recycling,262,$162.08 ,RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Apr,30,Landfill,L-Landfill,"1,656",$899.28 ,RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,1,Compost,C-Yardwaste,"15,840","$1,232.76 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,8,Compost,C-Yardwaste,"10,920","$1,104.99 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,15,Compost,C-Yardwaste,"8,620","$1,045.26 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,23,Compost,C-Yardwaste,"8,740","$1,048.38 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,30,Compost,C-Yardwaste,"8,680","$1,046.82 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,2,Landfill,L-Landfill,"16,400","$1,708.52 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,6,Landfill,L-Landfill,"14,160","$1,641.53 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,9,Landfill,L-Landfill,"16,140","$1,700.75 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,13,Landfill,L-Landfill,"14,360","$1,647.51 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,16,Landfill,L-Landfill,"16,040","$1,697.76 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,20,Landfill,L-Landfill,"15,200","$1,672.63 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,23,Landfill,L-Landfill,"18,360","$1,767.15 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,27,Landfill,L-Landfill,"13,380","$1,618.20 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,30,Landfill,L-Landfill,"13,700","$1,627.77 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,2,Recycle,R-Mixed recycling,"7,700","$2,562.09 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,6,Recycle,R-Mixed recycling,"6,700","$2,440.26 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,9,Recycle,R-Mixed recycling,"8,840","$2,700.98 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,13,Recycle,R-Mixed recycling,"6,540","$2,420.77 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,16,Recycle,R-Mixed recycling,"8,520","$2,661.99 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,20,Recycle,R-Mixed recycling,"7,080","$2,486.56 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,23,Recycle,R-Mixed recycling,"7,540","$2,542.60 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,27,Recycle,R-Mixed recycling,"6,020","$2,357.42 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,30,Recycle,R-Mixed recycling,"5,340","$2,274.57 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,31,Compost,C-Foodscraps,"72,000","$3,115.62 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,31,Compost,C-Organics,"48,600","$6,515.16 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,31,Recycle,R-Mixed recycling,262,$162.08 ,RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,May,31,Landfill,L-Landfill,"1,656",$899.28 ,RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Jun,7,Compost,C-Yardwaste,"11,640","$1,123.69 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Jun,25,Compost,C-Yardwaste,"12,780","$1,153.30 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Jun,11,Landfill,L-Landfill,"1,500","$1,262.87 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Jun,11,Landfill,L-Landfill,"2,960","$1,306.53 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Jun,11,Landfill,L-Landfill,"6,580","$1,414.81 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
2024,Jun,13,Landfill,L-Landfill,"5,440","$1,380.71 ",RG,11/7/24,,,,,,,,,,,,,,,,,,,
